Region,Scenario,Quantity,FuelType,Unit,2017,2018,2025,2030,2035,2040
Middle East,History,CO2 Emissions,Coal,MtCO2/y,12.03,12.26,,,,
Middle East,History,CO2 Emissions,Oil,MtCO2/y,551.45,515.18,,,,
Middle East,History,CO2 Emissions,  Transport,MtCO2/y,378.39,369.44,,,,
Middle East,History,CO2 Emissions,Natural gas,MtCO2/y,363.3,406.63,,,,
Middle East,History,CO2 Emissions,Industry,MtCO2/y,357.91,316.17,,,,
Middle East,History,CO2 Emissions,Transport,MtCO2/y,394.54,385.94,,,,
Middle East,History,CO2 Emissions,Buildings,MtCO2/y,161.46,219.19,,,,
Middle East,History,Indicators,Population (million),million,236.985,240.859,,,,
Middle East,History,Indicators,Share of World population,Percent,0.032,0.032,,,,
Middle East,History,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",6182.87,6191.47,,,,
Middle East,History,Indicators,Share of World GDP,Percent,0.047,0.046,,,,
Middle East,History,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",26089.71,25705.786,,,,
Middle East,History,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",2509.26,2525.23,,,,
Middle East,History,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.126,0.123,,,,
Middle East,History,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.084,0.083,,,,
Middle East,History,Indicators,TPED per capita (toe),toe,3.273,3.166,,,,
NonOECD,History,Electricity generation,Total generation,TWh/y,14617.73,15393.82,,,,
NonOECD,History,Electricity generation,Coal,TWh/y,6861.13,7229.09,,,,
NonOECD,History,Electricity generation,Oil,TWh/y,617.42,595.28,,,,
NonOECD,History,Electricity generation,Natural gas,TWh/y,2896.28,2974.99,,,,
NonOECD,History,Electricity generation,Nuclear,TWh/y,680.79,742.19,,,,
NonOECD,History,Electricity generation,Renewables,TWh/y,3560.01,3850.16,,,,
NonOECD,History,Electricity generation,Hydro,TWh/y,2681.03,2769.46,,,,
NonOECD,History,Electricity generation,Bioenergy,TWh/y,233.36,260.43,,,,
NonOECD,History,Electricity generation,Wind,TWh/y,430.68,508.07,,,,
NonOECD,History,Electricity generation,Geothermal,TWh/y,32.24,34.67,,,,
NonOECD,History,Electricity generation,Solar PV,TWh/y,181.3,274.96,,,,
NonOECD,History,Electricity generation,CSP,TWh/y,1.38,2.55,,,,
NonOECD,History,Electricity generation,Marine,TWh/y,0.01,0.01,,,,
NonOECD,History,Capacity,Total capacity,GW,3837,4035,,,,
NonOECD,History,Capacity,Coal,GW,1472,1507,,,,
NonOECD,History,Capacity,Oil,GW,263,267,,,,
NonOECD,History,Capacity,Natural gas,GW,765,799,,,,
NonOECD,History,Capacity,Nuclear,GW,102,112,,,,
NonOECD,History,Capacity,Renewables,GW,1235,1349,,,,
NonOECD,History,Capacity,Hydro,GW,777,795,,,,
NonOECD,History,Capacity,Bioenergy,GW,57,62,,,,
NonOECD,History,Capacity,Wind,GW,226,255,,,,
NonOECD,History,Capacity,Geothermal,GW,5,5,,,,
NonOECD,History,Capacity,Solar PV,GW,168,230,,,,
NonOECD,History,Capacity,CSP,GW,1,2,,,,
NonOECD,History,Capacity,Marine,GW,0,0,,,,
NonOECD,History,CO2 Emissions,Total CO2,MtCO2/y,19918.47,20437.77,,,,
NonOECD,History,CO2 Emissions,Coal,MtCO2/y,11034.59,11308.25,,,,
NonOECD,History,CO2 Emissions,Oil,MtCO2/y,5375.09,5384.14,,,,
NonOECD,History,CO2 Emissions,Natural gas,MtCO2/y,3508.79,3745.37,,,,
NonOECD,History,CO2 Emissions,Power sector,MtCO2/y,9120.54,9533.39,,,,
NonOECD,History,CO2 Emissions,Coal,MtCO2/y,6858.67,7258.47,,,,
NonOECD,History,CO2 Emissions,Oil,MtCO2/y,546.38,531.96,,,,
NonOECD,History,CO2 Emissions,Natural gas,MtCO2/y,1715.49,1742.97,,,,
NonOECD,History,CO2 Emissions,Final consumption,MtCO2/y,9919.02,10011.26,,,,
NonOECD,History,CO2 Emissions,Coal,MtCO2/y,3950.43,3837.35,,,,
NonOECD,History,CO2 Emissions,Oil,MtCO2/y,4541.95,4560.67,,,,
NonOECD,History,CO2 Emissions,  Transport,MtCO2/y,3064.72,3125.04,,,,
NonOECD,History,CO2 Emissions,Natural gas,MtCO2/y,1426.63,1613.23,,,,
NonOECD,History,CO2 Emissions,Industry,MtCO2/y,4846.02,4755.51,,,,
NonOECD,History,CO2 Emissions,Transport,MtCO2/y,3247.54,3325.64,,,,
NonOECD,History,CO2 Emissions,Buildings,MtCO2/y,1534.91,1638.74,,,,
NonOECD,History,Indicators,Population (million),million,6224.767,6300.95,,,,
NonOECD,History,Indicators,Share of World population,Percent,0.828,0.829,,,,
NonOECD,History,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",72789.771,76074.446,,,,
NonOECD,History,Indicators,Share of World GDP,Percent,0.557,0.562,,,,
NonOECD,History,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",11693.574,12073.488,,,,
NonOECD,History,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",30900.212,32299.741,,,,
NonOECD,History,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.114,0.112,,,,
NonOECD,History,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.077,0.076,,,,
NonOECD,History,Indicators,TPED per capita (toe),toe,1.33,1.348,,,,
North America,History,Electricity generation,Total generation,TWh/y,5244.02,5429.63,,,,
North America,History,Electricity generation,Coal,TWh/y,1412.32,1343.51,,,,
North America,History,Electricity generation,Oil,TWh/y,78.21,86.39,,,,
North America,History,Electricity generation,Natural gas,TWh/y,1585.28,1793.33,,,,
North America,History,Electricity generation,Nuclear,TWh/y,950.86,959.17,,,,
North America,History,Electricity generation,Renewables,TWh/y,1211.7,1241.57,,,,
North America,History,Electricity generation,Hydro,TWh/y,727.6,710.34,,,,
North America,History,Electricity generation,Bioenergy,TWh/y,87.31,87.19,,,,
North America,History,Electricity generation,Wind,TWh/y,296.47,320.62,,,,
North America,History,Electricity generation,Geothermal,TWh/y,24.67,24.85,,,,
North America,History,Electricity generation,Solar PV,TWh/y,72.05,94.59,,,,
North America,History,Electricity generation,CSP,TWh/y,3.59,3.94,,,,
North America,History,Electricity generation,Marine,TWh/y,0.02,0.04,,,,
North America,History,Capacity,Total capacity,GW,1415,1429,,,,
North America,History,Capacity,Coal,GW,296,276,,,,
North America,History,Capacity,Oil,GW,79,79,,,,
North America,History,Capacity,Natural gas,GW,532,546,,,,
North America,History,Capacity,Nuclear,GW,122,121,,,,
North America,History,Capacity,Renewables,GW,385,406,,,,
North America,History,Capacity,Hydro,GW,196,196,,,,
North America,History,Capacity,Bioenergy,GW,22,23,,,,
North America,History,Capacity,Wind,GW,104,113,,,,
North America,History,Capacity,Geothermal,GW,5,4,,,,
North America,History,Capacity,Solar PV,GW,56,68,,,,
North America,History,Capacity,CSP,GW,2,2,,,,
North America,History,Capacity,Marine,GW,0,0,,,,
North America,History,CO2 Emissions,Total CO2,MtCO2/y,5734.79,5886.96,,,,
North America,History,CO2 Emissions,Coal,MtCO2/y,1444.44,1380.95,,,,
North America,History,CO2 Emissions,Oil,MtCO2/y,2491.64,2542.99,,,,
North America,History,CO2 Emissions,Natural gas,MtCO2/y,1798.71,1963.01,,,,
North America,History,CO2 Emissions,Power sector,MtCO2/y,2055.18,2073.66,,,,
North America,History,CO2 Emissions,Coal,MtCO2/y,1329.53,1265.49,,,,
North America,History,CO2 Emissions,Oil,MtCO2/y,59.62,63.49,,,,
North America,History,CO2 Emissions,Natural gas,MtCO2/y,666.03,744.68,,,,
North America,History,CO2 Emissions,Final consumption,MtCO2/y,3276.93,3390.43,,,,
North America,History,CO2 Emissions,Coal,MtCO2/y,104.24,104.38,,,,
North America,History,CO2 Emissions,Oil,MtCO2/y,2276.56,2321.66,,,,
North America,History,CO2 Emissions,  Transport,MtCO2/y,1996.26,2039.1,,,,
North America,History,CO2 Emissions,Natural gas,MtCO2/y,896.13,964.39,,,,
North America,History,CO2 Emissions,Industry,MtCO2/y,561.52,575.26,,,,
North America,History,CO2 Emissions,Transport,MtCO2/y,2046.9,2091.84,,,,
North America,History,CO2 Emissions,Buildings,MtCO2/y,595.43,649.29,,,,
North America,History,Indicators,Population (million),million,486.209,489.967,,,,
North America,History,Indicators,Share of World population,Percent,0.065,0.064,,,,
North America,History,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",24248,24900.73,,,,
North America,History,Indicators,Share of World GDP,Percent,0.186,0.184,,,,
North America,History,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",49871.557,50821.218,,,,
North America,History,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",22804.71,23428.85,,,,
North America,History,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.108,0.109,,,,
North America,History,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.076,0.077,,,,
North America,History,Indicators,TPED per capita (toe),toe,5.399,5.54,,,,
OECD,History,Electricity generation,Total generation,TWh/y,10983.12,11209.17,,,,
OECD,History,Electricity generation,Coal,TWh/y,3002.21,2894.27,,,,
OECD,History,Electricity generation,Oil,TWh/y,223.91,213.16,,,,
OECD,History,Electricity generation,Natural gas,TWh/y,2983.11,3142.99,,,,
OECD,History,Electricity generation,Nuclear,TWh/y,1955.24,1975.79,,,,
OECD,History,Electricity generation,Renewables,TWh/y,2784.74,2949.05,,,,
OECD,History,Electricity generation,Hydro,TWh/y,1402.16,1433.11,,,,
OECD,History,Electricity generation,Bioenergy,TWh/y,360.14,375.82,,,,
OECD,History,Electricity generation,Wind,TWh/y,696.65,757.17,,,,
OECD,History,Electricity generation,Geothermal,TWh/y,53.11,55.65,,,,
OECD,History,Electricity generation,Solar PV,TWh/y,262.17,317.18,,,,
OECD,History,Electricity generation,CSP,TWh/y,9.47,9.07,,,,
OECD,History,Electricity generation,Marine,TWh/y,1.03,1.05,,,,
OECD,History,Capacity,Total capacity,GW,3133,3183,,,,
OECD,History,Capacity,Coal,GW,599,572,,,,
OECD,History,Capacity,Oil,GW,187,183,,,,
OECD,History,Capacity,Natural gas,GW,928,945,,,,
OECD,History,Capacity,Nuclear,GW,311,308,,,,
OECD,History,Capacity,Renewables,GW,1104,1168,,,,
OECD,History,Capacity,Hydro,GW,492,495,,,,
OECD,History,Capacity,Bioenergy,GW,79,83,,,,
OECD,History,Capacity,Wind,GW,289,311,,,,
OECD,History,Capacity,Geothermal,GW,9,9,,,,
OECD,History,Capacity,Solar PV,GW,230,266,,,,
OECD,History,Capacity,CSP,GW,4,4,,,,
OECD,History,Capacity,Marine,GW,1,1,,,,
OECD,History,CO2 Emissions,Total CO2,MtCO2/y,11431.66,11512.18,,,,
OECD,History,CO2 Emissions,Coal,MtCO2/y,3463.46,3355.4,,,,
OECD,History,CO2 Emissions,Oil,MtCO2/y,4736.81,4768.06,,,,
OECD,History,CO2 Emissions,Natural gas,MtCO2/y,3231.39,3388.71,,,,
OECD,History,CO2 Emissions,Power sector,MtCO2/y,4324.21,4284.51,,,,
OECD,History,CO2 Emissions,Coal,MtCO2/y,2900.48,2807.41,,,,
OECD,History,CO2 Emissions,Oil,MtCO2/y,167.6,160.16,,,,
OECD,History,CO2 Emissions,Natural gas,MtCO2/y,1256.14,1316.94,,,,
OECD,History,CO2 Emissions,Final consumption,MtCO2/y,6402.79,6504.13,,,,
OECD,History,CO2 Emissions,Coal,MtCO2/y,460.19,448.28,,,,
OECD,History,CO2 Emissions,Oil,MtCO2/y,4276.6,4313.04,,,,
OECD,History,CO2 Emissions,  Transport,MtCO2/y,3454.96,3498.4,,,,
OECD,History,CO2 Emissions,Natural gas,MtCO2/y,1666,1742.81,,,,
OECD,History,CO2 Emissions,Industry,MtCO2/y,1326.98,1331.36,,,,
OECD,History,CO2 Emissions,Transport,MtCO2/y,3518.14,3563.88,,,,
OECD,History,CO2 Emissions,Buildings,MtCO2/y,1392.11,1442.09,,,,
OECD,History,Indicators,Population (million),million,1294.253,1301.065,,,,
OECD,History,Indicators,Share of World population,Percent,0.172,0.171,,,,
OECD,History,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",57929.118,59249.156,,,,
OECD,History,Indicators,Share of World GDP,Percent,0.443,0.438,,,,
OECD,History,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",44758.728,45538.96,,,,
OECD,History,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",51338.342,52498.262,,,,
OECD,History,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.092,0.091,,,,
OECD,History,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.064,0.064,,,,
OECD,History,Indicators,TPED per capita (toe),toe,4.102,4.151,,,,
Russia,History,Electricity generation,Total generation,TWh/y,1075.98,1084.55,,,,
Russia,History,Electricity generation,Coal,TWh/y,174.57,189.85,,,,
Russia,History,Electricity generation,Oil,TWh/y,2.39,2.34,,,,
Russia,History,Electricity generation,Natural gas,TWh/y,507.06,496.3,,,,
Russia,History,Electricity generation,Nuclear,TWh/y,203.14,202.94,,,,
Russia,History,Electricity generation,Renewables,TWh/y,188.82,193.12,,,,
Russia,History,Electricity generation,Hydro,TWh/y,185.01,188.83,,,,
Russia,History,Electricity generation,Bioenergy,TWh/y,2.68,2.68,,,,
Russia,History,Electricity generation,Wind,TWh/y,0.14,0.17,,,,
Russia,History,Electricity generation,Geothermal,TWh/y,0.44,0.44,,,,
Russia,History,Electricity generation,Solar PV,TWh/y,0.56,1,,,,
Russia,History,Electricity generation,CSP,TWh/y,0,0,,,,
Russia,History,Electricity generation,Marine,TWh/y,0,0,,,,
Russia,History,Capacity,Total capacity,GW,262,265,,,,
Russia,History,Capacity,Coal,GW,52,52,,,,
Russia,History,Capacity,Oil,GW,4,4,,,,
Russia,History,Capacity,Natural gas,GW,125,126,,,,
Russia,History,Capacity,Nuclear,GW,28,29,,,,
Russia,History,Capacity,Renewables,GW,54,54,,,,
Russia,History,Capacity,Hydro,GW,52,52,,,,
Russia,History,Capacity,Bioenergy,GW,1,1,,,,
Russia,History,Capacity,Wind,GW,0,0,,,,
Russia,History,Capacity,Geothermal,GW,0,0,,,,
Russia,History,Capacity,Solar PV,GW,0,0,,,,
Russia,History,Capacity,CSP,GW,0,0,,,,
Russia,History,Capacity,Marine,GW,0,0,,,,
Russia,History,CO2 Emissions,Total CO2,MtCO2/y,1520.18,1555.47,,,,
Russia,History,CO2 Emissions,Coal,MtCO2/y,390.95,400.08,,,,
Russia,History,CO2 Emissions,Oil,MtCO2/y,330.65,335.13,,,,
Russia,History,CO2 Emissions,Natural gas,MtCO2/y,798.58,820.26,,,,
Russia,History,CO2 Emissions,Power sector,MtCO2/y,752.16,741.84,,,,
Russia,History,CO2 Emissions,Coal,MtCO2/y,251.97,260.73,,,,
Russia,History,CO2 Emissions,Oil,MtCO2/y,23.3,19.5,,,,
Russia,History,CO2 Emissions,Natural gas,MtCO2/y,476.89,461.61,,,,
Russia,History,CO2 Emissions,Final consumption,MtCO2/y,706.75,747.54,,,,
Russia,History,CO2 Emissions,Coal,MtCO2/y,135.45,136.08,,,,
Russia,History,CO2 Emissions,Oil,MtCO2/y,276.2,283.41,,,,
Russia,History,CO2 Emissions,  Transport,MtCO2/y,176.88,183.59,,,,
Russia,History,CO2 Emissions,Natural gas,MtCO2/y,295.1,328.05,,,,
Russia,History,CO2 Emissions,Industry,MtCO2/y,258.58,267.43,,,,
Russia,History,CO2 Emissions,Transport,MtCO2/y,247.95,262.6,,,,
Russia,History,CO2 Emissions,Buildings,MtCO2/y,185.92,202.47,,,,
Russia,History,Indicators,Population (million),million,144.495,144.698,,,,
Russia,History,Indicators,Share of World population,Percent,0.019,0.019,,,,
Russia,History,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",4117.32,4213.4,,,,
Russia,History,Indicators,Share of World GDP,Percent,0.032,0.031,,,,
Russia,History,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",28494.55,29118.578,,,,
Russia,History,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",1593.47,1630.66,,,,
Russia,History,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.176,0.178,,,,
Russia,History,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.118,0.121,,,,
Russia,History,Indicators,TPED per capita (toe),toe,5.003,5.191,,,,
South Africa,History,Electricity generation,Total generation,TWh/y,250.65,254.13,,,,
South Africa,History,Electricity generation,Coal,TWh/y,226.71,227.91,,,,
South Africa,History,Electricity generation,Oil,TWh/y,0.18,0.18,,,,
South Africa,History,Electricity generation,Natural gas,TWh/y,0,0,,,,
South Africa,History,Electricity generation,Nuclear,TWh/y,14.19,14.27,,,,
South Africa,History,Electricity generation,Renewables,TWh/y,9.57,11.77,,,,
South Africa,History,Electricity generation,Hydro,TWh/y,0.87,0.71,,,,
South Africa,History,Electricity generation,Bioenergy,TWh/y,0.3,0.31,,,,
South Africa,History,Electricity generation,Wind,TWh/y,5.09,6.73,,,,
South Africa,History,Electricity generation,Geothermal,TWh/y,0,0,,,,
South Africa,History,Electricity generation,Solar PV,TWh/y,2.63,3.02,,,,
South Africa,History,Electricity generation,CSP,TWh/y,0.68,0.99,,,,
South Africa,History,Electricity generation,Marine,TWh/y,0,0,,,,
South Africa,History,Capacity,Total capacity,GW,56,56,,,,
South Africa,History,Capacity,Coal,GW,42,41,,,,
South Africa,History,Capacity,Oil,GW,4,4,,,,
South Africa,History,Capacity,Natural gas,GW,0,0,,,,
South Africa,History,Capacity,Nuclear,GW,2,2,,,,
South Africa,History,Capacity,Renewables,GW,8,8,,,,
South Africa,History,Capacity,Hydro,GW,4,4,,,,
South Africa,History,Capacity,Bioenergy,GW,0,0,,,,
South Africa,History,Capacity,Wind,GW,2,2,,,,
South Africa,History,Capacity,Geothermal,GW,0,0,,,,
South Africa,History,Capacity,Solar PV,GW,2,2,,,,
South Africa,History,Capacity,CSP,GW,0,0,,,,
South Africa,History,Capacity,Marine,GW,0,0,,,,
South Africa,History,CO2 Emissions,Total CO2,MtCO2/y,421.68,420.15,,,,
South Africa,History,CO2 Emissions,Coal,MtCO2/y,346.9,346.02,,,,
South Africa,History,CO2 Emissions,Oil,MtCO2/y,70.87,70.19,,,,
South Africa,History,CO2 Emissions,Natural gas,MtCO2/y,3.91,3.94,,,,
South Africa,History,CO2 Emissions,Power sector,MtCO2/y,225.49,226.69,,,,
South Africa,History,CO2 Emissions,Coal,MtCO2/y,225.35,226.54,,,,
South Africa,History,CO2 Emissions,Oil,MtCO2/y,0.14,0.14,,,,
South Africa,History,CO2 Emissions,Natural gas,MtCO2/y,0,0,,,,
South Africa,History,CO2 Emissions,Final consumption,MtCO2/y,142.21,143.19,,,,
South Africa,History,CO2 Emissions,Coal,MtCO2/y,69.7,71.33,,,,
South Africa,History,CO2 Emissions,Oil,MtCO2/y,68.6,67.92,,,,
South Africa,History,CO2 Emissions,  Transport,MtCO2/y,53.72,53.65,,,,
South Africa,History,CO2 Emissions,Natural gas,MtCO2/y,3.91,3.94,,,,
South Africa,History,CO2 Emissions,Industry,MtCO2/y,45.93,46.44,,,,
South Africa,History,CO2 Emissions,Transport,MtCO2/y,53.72,53.65,,,,
South Africa,History,CO2 Emissions,Buildings,MtCO2/y,36.79,37.3,,,,
South Africa,History,Indicators,Population (million),million,56.717,57.496,,,,
South Africa,History,Indicators,Share of World population,Percent,0.008,0.008,,,,
South Africa,History,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",783.258,789.423,,,,
South Africa,History,Indicators,Share of World GDP,Percent,0.006,0.006,,,,
South Africa,History,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",13809.934,13730.122,,,,
South Africa,History,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",365.26,368.135,,,,
South Africa,History,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.17,0.17,,,,
South Africa,History,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",0.087,0.087,,,,
South Africa,History,Indicators,TPED per capita (toe),toe,2.34,2.327,,,,
Southeast Asia,History,Electricity generation,Total generation,TWh/y,1013.57,1045.47,,,,
Southeast Asia,History,Electricity generation,Coal,TWh/y,385.85,416.22,,,,
Southeast Asia,History,Electricity generation,Oil,TWh/y,26.51,25.5,,,,
Southeast Asia,History,Electricity generation,Natural gas,TWh/y,362.35,357.04,,,,
Southeast Asia,History,Electricity generation,Nuclear,TWh/y,0,0,,,,
Southeast Asia,History,Electricity generation,Renewables,TWh/y,238.86,246.71,,,,
Southeast Asia,History,Electricity generation,Hydro,TWh/y,187.3,184.27,,,,
Southeast Asia,History,Electricity generation,Bioenergy,TWh/y,19.71,26.19,,,,
Southeast Asia,History,Electricity generation,Wind,TWh/y,2.53,3.61,,,,
Southeast Asia,History,Electricity generation,Geothermal,TWh/y,23.04,25.37,,,,
Southeast Asia,History,Electricity generation,Solar PV,TWh/y,6.29,7.28,,,,
Southeast Asia,History,Electricity generation,CSP,TWh/y,0,0,,,,
Southeast Asia,History,Electricity generation,Marine,TWh/y,0,0,,,,
Southeast Asia,History,Capacity,Total capacity,GW,253,261,,,,
Southeast Asia,History,Capacity,Coal,GW,71,74,,,,
Southeast Asia,History,Capacity,Oil,GW,26,26,,,,
Southeast Asia,History,Capacity,Natural gas,GW,93,96,,,,
Southeast Asia,History,Capacity,Nuclear,GW,0,0,,,,
Southeast Asia,History,Capacity,Renewables,GW,63,66,,,,
Southeast Asia,History,Capacity,Hydro,GW,46,47,,,,
Southeast Asia,History,Capacity,Bioenergy,GW,8,9,,,,
